TimeStamp,ID,Rating,Latitude,Longitude
2023-10-31 06:03:57,1355c364fbd2,85.0,14.5861235037,120.984801447
2023-10-31 09:05:04,ca0fbb826065,20.0,14.5863142673,120.986135426
2023-10-31 00:09:59,bba86023e163,53.0,14.5877193246,120.988501995
2023-10-31 12:03:57,f6ec41810fea,13.0,14.5880521933,120.987404628
2023-10-31 08:11:02,85671e1e02e8,32.0,10.7921450369,106.657162101
2023-10-31 05:02:00,4b2a87aa8933,87.0,10.7981922086,106.653727914
2023-10-31 09:05:59,72a431ae0303,53.0,10.7903410542,106.654054948
2023-10-31 09:02:57,3be75cc58ed3,52.0,10.7976690478,106.654916913
2023-10-30 23:06:04,e4083794a1a8,46.0,10.7960687607,106.658561044
2023-10-30 23:07:59,913644cd2a12,45.0,10.79569177,106.655052242
2023-10-31 11:07:04,fe4ca027024b,33.0,10.7982001549,106.653627763
2023-10-30 23:03:58,414bbaef6449,24.0,10.7952284524,106.658916059
2023-10-31 09:03:05,a0ae9013b6af,26.0,10.7958458441,106.653391089
2023-10-31 14:10:00,f54ad1563555,93.0,10.7975301854,106.659343054
2023-10-31 10:02:57,6f232cc41b6c,35.0,10.7924634456,106.653527758
2023-10-31 05:10:04,ee0f3834c327,68.0,10.7941191711,106.655676369
2023-10-31 06:03:58,a6192032e34b,68.0,10.7905028093,106.659420962
2023-10-31 02:06:05,435eae989388,69.0,10.798395882,106.656414481
2023-10-31 09:09:57,1866428f0f03,23.0,10.793828529,106.657742957
2023-10-31 12:09:04,f8da31f9f1fd,81.0,10.7926861651,106.652942549
2023-10-31 06:08:03,e2dc808037e7,81.0,10.7995886574,106.6579852
2023-10-31 12:06:03,4b03da89f399,55.0,10.7970345181,106.656277656
2023-10-31 01:08:00,1c1c241b1c70,75.0,10.7916104663,106.652206876
2023-10-31 01:05:05,2c43a6dd8b0d,64.0,10.7923880922,106.653772691
2023-10-31 13:05:06,fb6646741526,25.0,10.7907234698,106.651949104
2023-10-31 03:06:59,e1d5b03cd17e,23.0,10.7962844783,106.6526506
2023-10-31 01:01:57,696fc2a4a7c1,31.0,10.7990058586,106.650725307
2023-10-31 00:03:57,4a938cc06761,90.0,10.7958163758,106.651587373
2023-10-31 10:06:04,648f6b1c8426,83.0,10.797829496,106.653475227
2023-10-31 07:08:05,1e04195ca77a,45.0,10.7995659332,106.658420022
2023-10-31 11:09:01,1e334a92c23a,4.0,10.7963095943,106.653294935
2023-10-31 03:02:58,85176af5cbd2,1.0,10.7940896967,106.653980465
2023-10-31 07:07:05,efef7682f16f,56.0,10.7980369086,106.65148428
2023-10-31 03:10:02,3946f4ce8cfe,83.0,10.7948457855,106.652440572
2023-10-31 14:02:00,2e77d36ad9fd,57.0,10.7948592595,106.654575391
2023-10-30 23:06:01,cad6243bdb8b,90.0,10.7908174002,106.656472594
2023-10-31 11:05:59,0879680bc9d5,40.0,10.7985181645,106.657737866
2023-10-31 12:03:59,4c1ed22a1fe1,95.0,10.7901842008,106.657210278
2023-10-31 08:04:59,1d54d44af723,32.0,10.792214811,106.654597651
2023-10-31 08:04:05,d39c4bc758d8,75.0,10.7961539769,106.658591659
2023-10-31 07:05:58,7461846f0f11,24.0,10.7985676902,106.654799947
2023-10-31 05:07:05,c80e079510a2,69.0,10.7958681322,106.655542676
2023-10-31 08:02:00,3863fda41799,91.0,10.7939852726,106.654248315
2023-10-31 07:03:00,d2efb4d30a35,90.0,10.7907473832,106.65259316
2023-10-31 04:11:04,2e6325b0adfe,95.0,10.792231944,106.655283578
2023-10-31 05:08:02,b07f7bf948b8,52.0,10.798861972,106.651589372
2023-10-31 02:07:05,3d8e6b872c35,67.0,10.7991771091,106.654850342
2023-10-31 04:02:04,a7032916112b,21.0,10.7904897631,106.651197598
2023-10-31 04:11:04,48814239286a,30.0,10.7986470911,106.657796901
2023-10-31 06:07:05,adcfb57f2d5c,57.0,10.7914502128,106.658010682
2023-10-31 10:10:57,f626c5a93330,54.0,10.7983924308,106.650328082
2023-10-31 04:05:57,9aafdfa5ac99,58.0,10.7979107638,106.659520598
2023-10-31 07:07:02,01db62f5fe5f,66.0,10.7944051542,106.651524757
2023-10-30 23:10:02,cafb776d10c1,8.0,10.7960639705,106.653722338
2023-10-31 12:06:01,212ef7f9473d,15.0,10.7927781603,106.653274524
2023-10-31 02:06:05,8d309f0f4088,94.0,10.7936281191,106.653076729
2023-10-31 04:07:01,fbdd957f801e,28.0,10.791033982,106.658926697
2023-10-31 00:01:59,5201e3bb76a1,86.0,10.7973879084,106.651496628
2023-10-31 04:02:05,8a7b787712ab,60.0,10.7998374255,106.659027454
2023-10-31 12:04:01,df1837d22677,92.0,10.7930055458,106.653467073
2023-10-31 13:05:05,6efdba880c65,32.0,10.7907464567,106.654309952
2023-10-31 12:02:03,5275ec72b766,52.0,10.7999314829,106.656426147
2023-10-31 04:06:03,398618a69bfe,43.0,10.790432849,106.650691304
2023-10-31 11:05:01,48f3af908018,4.0,10.79019861,106.650587183
2023-10-31 05:11:06,c24a37011512,100.0,10.7961673321,106.656010455
2023-10-31 09:10:59,01740c316f8c,49.0,10.7937325093,106.658301285
2023-10-31 13:06:58,5cbb244fd538,69.0,10.7991199145,106.658870865
2023-10-30 23:07:00,089765838ebb,98.0,10.7931327168,106.658770462
2023-10-31 11:04:04,3b821d90eedc,73.0,10.7994638042,106.655454456
2023-10-31 00:03:05,54c36b78658d,73.0,10.7974300677,106.654199328
2023-10-31 14:09:02,a56314832796,56.0,10.7913477704,106.653427449
2023-10-31 09:04:00,e153e21272d8,77.0,10.794970982,106.657445018
2023-10-31 01:02:03,db5c7568148b,49.0,10.7921271695,106.655221639
2023-10-31 05:04:04,a5a96a049055,78.0,10.7920832129,106.650915148
2023-10-30 23:04:57,4b59096a6c41,48.0,10.7943922836,106.650870737
2023-10-30 23:08:05,91be88f247d8,35.0,10.7983979432,106.652434814
2023-10-31 08:07:00,02b2a942b74d,93.0,10.7937433816,106.654076777
2023-10-31 08:05:59,439be1fdc4cf,17.0,10.7909787608,106.654612181
2023-10-31 01:06:00,9a05194680bb,54.0,10.7984130253,106.652391056
2023-10-31 03:09:03,e4b96623fc75,2.0,10.791729379,106.653601419
2023-10-31 02:07:06,798c9b66674b,27.0,10.7967195721,106.655079479
2023-10-31 01:01:59,50c79408791e,28.0,10.7955825654,106.656245665
2023-10-31 03:04:04,6b4ad2baaf0f,41.0,10.7941804022,106.656742825
2023-10-31 04:09:03,3fcb5cb555e0,100.0,10.7999361109,106.656865544
2023-10-30 23:01:57,40738b480bae,50.0,10.798033105,106.653426546
2023-10-31 06:10:03,77fde5184a5d,49.0,10.7959305794,106.656811746
2023-10-31 07:05:58,abeb2ebcb2f2,90.0,10.7988256483,106.658170368
2023-10-31 07:02:57,3806708169d8,31.0,10.7933465216,106.65496638
2023-10-31 13:05:05,2980c6b4959b,71.0,10.7972262963,106.651604393
2023-10-31 12:10:01,ce3f65654579,28.0,10.7939928344,106.650586597
2023-10-31 10:04:06,0d0d128cd546,46.0,10.7992690499,106.657322656
2023-10-31 00:07:00,54384ffa5730,50.0,10.794896274,106.658260947
2023-10-30 23:02:05,34c286a0c689,98.0,10.7963880302,106.651930396
2023-10-31 13:05:06,4f01bb232501,70.0,10.7938703659,106.656225836
2023-10-31 02:06:58,51fb8328b75a,57.0,11.5570521324,104.870020904
2023-10-31 10:04:58,491daa7d6683,80.0,11.5546892342,104.879165794
2023-10-31 07:03:01,bd29b115d765,4.0,11.5538055197,104.873742775
2023-10-31 01:08:02,776da73afcbc,6.0,11.557548453,104.872307327
2023-10-31 04:10:01,f27dbe1ba02e,47.0,11.5559533538,104.873150395
2023-10-31 09:02:05,752026315e8d,41.0,11.5570299757,104.871330516
2023-10-31 10:09:57,fa73084b5f05,87.0,11.5535099445,104.876404231
2023-10-30 23:02:06,17ead1d257d9,12.0,11.5569415797,104.878816578
2023-10-31 01:08:06,a14fe2bb08cf,50.0,11.5558563217,104.871503016
2023-10-31 13:04:05,3a9abf2f4772,24.0,11.5519965444,104.871764415
2023-10-31 05:09:04,ff8983ba6632,98.0,11.5540456548,104.872477296
2023-10-30 23:08:57,0b82b5bb8568,64.0,11.5523647924,104.872471976
2023-10-31 11:01:57,6910a8af793d,8.0,11.5577908692,104.879060915
2023-10-31 00:03:05,86f594083344,2.0,11.5510850013,104.8775248
2023-10-31 10:07:05,bdcdacc4b5dd,4.0,11.5522928472,104.87921857
2023-10-31 10:05:05,808ad430fda3,29.0,11.5512354808,104.870524858
2023-10-31 03:07:58,286788def0e3,53.0,11.5577370275,104.876026559
2023-10-31 11:07:59,1e0cd95feab3,32.0,11.5511342037,104.873739327
2023-10-31 12:07:02,cc6a8723d2e7,70.0,11.5550840587,104.874658854
2023-10-31 02:10:03,6519bcc55431,27.0,11.5515613459,104.877275419
2023-10-31 13:10:00,6197379cfa0b,91.0,11.5521746818,104.872180375
2023-10-31 00:04:05,65619bf897d8,2.0,11.5593554325,104.872090947
2023-10-31 05:03:58,54a285f2973c,96.0,11.5574744036,104.876193292
2023-10-31 14:08:01,f2f3eb9868f5,74.0,11.5535864452,104.878275783
2023-10-31 04:09:57,2de98cd5919f,57.0,11.5564538143,104.877484249
2023-10-31 13:03:01,8a2facc3dfa9,44.0,11.5533833687,104.870718587
2023-10-31 02:06:57,cbc64e0a0eb6,69.0,11.5593288374,104.873381387
2023-10-31 02:07:03,80eb8fad1381,67.0,11.557808445,104.87699633
2023-10-31 09:05:04,28b7d528483f,8.0,11.5556566184,104.87443352
2023-10-31 05:10:06,0c0cbdcec6d3,65.0,11.5533894635,104.877608619
2023-10-31 06:03:06,1e871b08a7f8,75.0,11.5547641332,104.871050222
2023-10-31 09:08:02,52da5a3116b9,4.0,11.5556379731,104.874361464
2023-10-31 04:08:01,5f5b284db8fd,46.0,11.5508162767,104.878847985
2023-10-31 04:09:06,d83d325436b2,89.0,11.5586825798,104.877825892
2023-10-31 05:08:02,fbf63ed7e2d0,68.0,11.5597493172,104.876919739
2023-10-31 05:02:57,db41a4e20f74,18.0,11.5573063605,104.870304167
2023-10-31 00:07:59,c1fc9c6f6d0f,50.0,11.5574442715,104.874637142
2023-10-31 07:02:57,bc5fcdc93664,47.0,11.5552643391,104.874608079
2023-10-31 06:10:04,5046b2888485,35.0,11.5529166795,104.878475357
2023-10-31 04:02:05,5bbbd6a5a265,85.0,11.5558933853,104.8762568
2023-10-31 06:05:58,651ea0e24b56,52.0,11.5514000234,104.876640952
2023-10-31 05:06:59,f3ae60eb0239,98.0,11.5525814675,104.87526381
2023-10-31 05:01:58,7b6436d1c4ab,94.0,11.5558465586,104.874071046
2023-10-31 03:05:03,bb88cbdf8ae1,94.0,11.5507272408,104.878875214
2023-10-31 08:11:06,7860aaf29d62,46.0,11.5537010545,104.874232445
2023-10-30 23:09:03,06c636c2d9bc,1.0,11.5549193413,104.874732617
2023-10-31 04:06:04,504449a4c134,91.0,11.5548420326,104.878842767
2023-10-31 00:08:02,7c2b374c4542,52.0,11.5546203152,104.873741121
2023-10-31 14:05:06,5e52c5516d76,61.0,11.5572062302,104.873520455
2023-10-31 01:08:01,8322b86026e1,74.0,11.551734058,104.877305408
2023-10-31 02:04:02,d9d2753cedca,30.0,11.5511038527,104.875566882
2023-10-31 13:03:00,dad2870a580a,22.0,11.5556644827,104.875270077
2023-10-31 04:06:05,1530f463c4f4,44.0,11.5542320354,104.873556259
2023-10-31 09:10:00,a74f83ffc6a6,10.0,11.5559225906,104.876097253
2023-10-31 09:04:59,2d7ff6689d0f,36.0,11.5566281588,104.873452479
2023-10-31 04:06:59,2b74d0f5fb92,20.0,11.5595767053,104.871051289
2023-10-30 23:03:03,04abab7cf8f4,23.0,11.5564479435,104.879149205
2023-10-31 00:04:59,3912d7e2f040,22.0,11.5534420167,104.871088691
2023-10-31 11:03:02,4e22beb795e6,68.0,11.5527505838,104.876150173
2023-10-30 23:07:04,15c2438e8bab,7.0,11.5531809147,104.875590795
2023-10-31 04:02:01,47fce22f8e0d,85.0,11.5583974409,104.870197826
2023-10-31 09:09:00,00c296f1ce8e,24.0,11.5519369258,104.87256838
2023-10-31 07:09:57,0c3673c8c244,52.0,11.5590802973,104.872501062
2023-10-31 13:03:04,94cbcdcacef5,9.0,11.5591384283,104.877505561
2023-10-31 13:04:06,e3057d1e827f,54.0,11.5562342088,104.87092253
2023-10-31 08:08:06,d45dd18ade6a,85.0,11.5532019834,104.870319476
2023-10-31 10:08:57,05c3376461d8,52.0,11.5507249245,104.879140385
2023-10-31 07:05:00,485a08f49d1e,33.0,11.5597604738,104.874544146
2023-10-31 07:11:04,39871521a29e,91.0,11.5527565828,104.879230616
2023-10-31 10:04:00,206154a2ff96,41.0,11.5519460118,104.872250478
2023-10-31 08:03:57,adac955c5ebc,85.0,11.5557388232,104.875597197
2023-10-31 03:09:58,c608b3cb83e9,21.0,11.5543918313,104.870289085
2023-10-31 01:09:04,518af760d2a1,18.0,11.5568754501,104.874539032
2023-10-31 03:08:59,e057db4cde66,68.0,11.550721269,104.879248432
2023-10-31 10:04:06,62d6e518f933,76.0,11.5578886833,104.871689537
2023-10-31 07:02:57,a1e88b38bc78,91.0,11.558388026,104.874807448
2023-10-31 06:11:00,73c0e0836177,100.0,11.552837518,104.875069808
2023-10-31 00:09:04,71703fc49d51,93.0,11.5590780452,104.875220735
2023-10-31 03:05:01,bee0bb5b6b0f,75.0,11.5579858553,104.874719589
2023-10-31 03:03:59,e9663ba7a21b,56.0,11.551925163,104.8737091
2023-10-30 23:08:58,24f4c93c6683,51.0,11.5588401749,104.873756146
2023-10-31 14:02:57,11e43ddbe91a,15.0,11.5519040005,104.874118691
2023-10-31 00:11:02,7b9a1c7fec92,29.0,11.5523305168,104.878922015
2023-10-31 14:03:00,c9b91a338215,15.0,11.5559434829,104.87051363
2023-10-31 01:09:00,1a7b8ca7a406,87.0,11.5530357834,104.870017528
2023-10-31 09:07:02,aba5b1f01fa0,18.0,11.5569639726,104.87363134
2023-10-31 09:10:58,9bd50d6f6357,26.0,11.5538430303,104.872727337
2023-10-30 23:06:06,7a5e6e0d99fb,52.0,11.555865973,104.879154122
2023-10-31 05:10:05,ddb22001d903,10.0,11.5599848275,104.877879387
2023-10-30 23:08:02,d57e5212226c,26.0,11.5530847507,104.873110183
2023-10-31 09:07:00,5de60ed4b891,19.0,13.7484361547,100.505405957
2023-10-30 23:11:05,56b35bae9981,24.0,13.7454209209,100.500857761
2023-10-31 08:10:01,5bda6f9fafb3,70.0,13.7484097457,100.502262996
2023-10-31 09:06:57,a80bf3b16b4f,11.0,13.7461430163,100.506747295
2023-10-31 02:11:03,70c2e3638603,59.0,13.7475075747,100.501679372
2023-10-31 02:10:58,1b5bf34dc9b8,79.0,13.7492104742,100.50752167
2023-10-31 13:03:04,74dc6853415e,55.0,13.7468980894,100.507167014
2023-10-31 11:09:59,6e4513a01369,2.0,13.7417598234,100.506848138
2023-10-31 02:11:00,37572dbb2057,74.0,13.7462635952,100.5033443
2023-10-31 13:02:57,bf1249184fd1,57.0,13.7486538021,100.503550852
2023-10-31 10:06:04,bf261fd26aaa,22.0,13.741849093,100.505869661
2023-10-31 10:07:04,03711358a547,74.0,13.7417361276,100.502260917
2023-10-31 11:08:05,de98904de0ed,20.0,13.7436169884,100.505970032
2023-10-31 08:09:00,828b2e5268cc,41.0,13.7491711914,100.503173045
2023-10-31 11:01:59,f791a05d0fd0,79.0,13.7420698015,100.507476051
2023-10-31 11:05:01,92ec876d0109,47.0,13.748331985,100.508608353
2023-10-31 02:11:04,690b254ee949,48.0,13.7449825445,100.507966855
2023-10-31 08:04:00,70dd0aadaf0c,31.0,13.7488835145,100.500485681
2023-10-31 04:05:02,f121b5056538,20.0,13.7461259142,100.501478359
2023-10-31 01:03:03,f7b8d79f5a16,59.0,13.7433275731,100.505929369
2023-10-31 07:01:57,9a1b9bf8dfbd,55.0,13.7424161663,100.502607894
2023-10-31 14:05:01,e20f9931a090,78.0,13.7440914514,100.506622745
2023-10-31 12:02:02,b68ffda37c4a,25.0,13.7470644659,100.506996677
2023-10-31 02:08:04,392bb583d419,17.0,13.744414848,100.502751039
2023-10-31 03:05:01,f1abe067935a,95.0,13.7446584554,100.50013672
2023-10-31 14:02:06,d3a748d6e2b6,47.0,13.7440862764,100.502423681
2023-10-31 13:10:06,68c362c00bf5,95.0,13.7462438438,100.508731437
2023-10-31 03:11:01,a647b0a75e86,44.0,13.7488340417,100.506964775
2023-10-31 04:02:00,6ececf1de632,16.0,13.7487042421,100.501557089
2023-10-31 12:04:58,bda0fecd30f5,60.0,13.7492422686,100.501456631
2023-10-31 02:08:06,a6a0b99a4c5b,81.0,13.747373633,100.507691545
2023-10-31 00:03:06,84f32e163ca0,94.0,13.7412957569,100.508354841
2023-10-31 08:02:01,28c8dad43237,98.0,13.7416389924,100.504485238
2023-10-31 12:09:04,3224ffb777e8,8.0,13.7476907891,100.506054092
2023-10-31 00:07:06,56dc50a378b6,34.0,13.7419016004,100.505643233
2023-10-31 00:05:59,f37d83566b8e,29.0,13.7459445619,100.501644348
2023-10-31 05:02:57,dea282641363,22.0,13.7462053214,100.502725415
2023-10-31 03:06:05,6ba7a238e95e,92.0,13.7433741988,100.501786716
2023-10-31 08:02:06,393593ccdd3a,79.0,13.7476910637,100.508784676
2023-10-30 23:02:57,5d9ce81c2930,76.0,13.741554273,100.508357561
2023-10-30 23:09:02,f11ed1e39d23,50.0,13.7405122682,100.504946006
2023-10-31 00:08:59,11022580b05d,89.0,13.7457141728,100.508662275
2023-10-31 08:03:00,0e8c5e6a28e6,14.0,13.7478085197,100.500569288
2023-10-31 07:04:58,e9930eedcc24,39.0,13.7482889755,100.508864787
2023-10-30 23:06:02,b16af10c8af4,23.0,13.7443399568,100.502036886
2023-10-31 14:04:58,add4bf9f39d6,31.0,13.7403559454,100.50446079
2023-10-31 10:05:02,a9945faf6343,7.0,13.740713318,100.504193326
2023-10-31 10:03:00,ad88e6420ab9,40.0,13.7406421431,100.503797662
2023-10-31 08:11:02,14c5d497b79e,69.0,13.7404171781,100.508732245
2023-10-31 12:10:02,667a347e1399,5.0,13.7458443332,100.505950509
2023-10-31 12:07:57,d4c416e04f00,69.0,13.7447146035,100.501267382
2023-10-31 14:01:57,8c9330f4dec3,75.0,13.7407205844,100.50331515
2023-10-31 11:03:04,3d9f6f552db1,85.0,13.7459967496,100.503771232
2023-10-31 14:04:00,8814fcc4ce04,74.0,13.7469005105,100.502702272
2023-10-31 01:08:59,d58afc4caf83,46.0,13.7483559227,100.505777537
2023-10-30 23:10:02,1e934d61f472,17.0,13.7489461563,100.505736907
2023-10-31 07:05:06,0f0ca7f9bece,65.0,13.7460926112,100.507334282
2023-10-30 23:03:05,466b2669cf5a,42.0,13.7416973071,100.500681004
2023-10-30 23:10:03,dccc0c6c2f15,4.0,13.7483143753,100.501114521
2023-10-31 04:04:59,17d3afb8a271,85.0,13.7464819651,100.50717024
2023-10-31 07:03:05,efac329f69ac,17.0,13.7490963438,100.502446697
2023-10-31 06:03:00,212d05e3c58d,28.0,13.7467706984,100.507222203
2023-10-31 05:06:03,9d299a89c529,55.0,13.7464308314,100.507134518
2023-10-31 09:10:59,f4c62ab8bf9c,49.0,13.7495881926,100.50183392
2023-10-31 07:04:04,36145a128aa2,11.0,13.7429074159,100.507865466
2023-10-31 13:02:03,046161cddb00,52.0,13.7455982738,100.503461402
2023-10-31 01:05:02,623336e4f922,5.0,13.7419275072,100.506197548
2023-10-31 02:01:59,392e3620a60b,75.0,13.7474896072,100.509727831
2023-10-31 03:08:59,5ce56c94a792,12.0,13.7423964174,100.500362474
2023-10-31 07:03:57,c7844eb0c4f5,78.0,13.74325221,100.500929881
2023-10-31 05:05:04,4cc0f7d58750,52.0,13.7426256265,100.50579946
2023-10-31 06:09:58,6892656ef6b0,64.0,13.7464695678,100.50718046
2023-10-31 03:10:06,914827992526,5.0,13.7405862021,100.509078311
2023-10-31 14:07:57,6e9231c08a4c,66.0,13.7479316864,100.505573915
2023-10-31 10:08:02,6988148a59c5,72.0,13.7498686412,100.50430753
2023-10-31 02:04:00,722ffa76a95e,77.0,13.7467431715,100.509276999
2023-10-31 02:10:02,7512d915a5f5,74.0,13.7487317427,100.504927953
2023-10-31 11:07:57,b081c2f70c42,75.0,13.746144448,100.5093899
2023-10-31 07:05:00,65f25f72e704,58.0,13.7416904464,100.504128142
2023-10-30 23:06:05,0fd55370efd6,90.0,13.7488698946,100.508484809
2023-10-31 10:07:59,46cd21e667f7,84.0,13.7462379811,100.503289503
2023-10-31 02:09:02,4a8d45efb511,18.0,13.7480884932,100.502445263
2023-10-31 09:07:57,3766659568d2,99.0,13.7454764918,100.507872297
2023-10-30 23:03:00,cce6ed2e0dd9,3.0,13.7456320937,100.500310819
2023-10-31 06:03:03,5f1aa4c29f4b,40.0,13.7411192901,100.507661514
2023-10-31 12:03:06,46bf9f2f24c0,78.0,13.7446935166,100.501837849
2023-10-31 10:02:01,67c8e294f597,41.0,13.7487128976,100.507254473
2023-10-31 02:06:03,bc903405e7b4,54.0,13.7450414725,100.507873769
2023-10-31 09:04:57,1ca164f11da9,56.0,13.748875878,100.503749447
2023-10-31 01:06:02,b11b83dc2756,6.0,13.7459752578,100.505827136
2023-10-31 09:10:01,977fb17ef171,85.0,23.799830554,90.4065562064
2023-10-31 01:01:57,6cd1effe0b8f,100.0,23.7978015692,90.4027442421
2023-10-31 04:10:02,af57a3ab8a56,7.0,23.7924700724,90.4079876182
2023-10-31 09:06:02,3353524297b8,96.0,23.7935708882,90.4067965889
2023-10-31 04:06:03,38033c81c93d,7.0,23.7937086667,90.4021721267
2023-10-30 23:05:02,de7bc27d16c4,15.0,23.7919065427,90.4004543614
2023-10-31 08:10:01,92fe1e6c45c7,58.0,23.7939532892,90.4049128334
2023-10-31 01:08:00,3fe5496d750f,5.0,23.7973160372,90.4009404211
2023-10-31 04:02:57,6038904dd0a8,29.0,23.7930049486,90.4007431057
2023-10-31 03:10:04,384f0e645f76,63.0,23.7983917965,90.4002219947
2023-10-31 03:07:01,52b569e42e6f,27.0,23.7922487411,90.409952701
2023-10-31 12:02:05,d780e57383a7,89.0,23.7987197233,90.409914524
2023-10-31 12:11:00,9e10e489c2ff,93.0,23.7926839954,90.4019433244
2023-10-31 14:04:00,fdc2ba9635cf,37.0,23.7961156102,90.4004556363
2023-10-31 09:04:57,f7b63855d3cd,31.0,23.793687465,90.4079645096
2023-10-31 00:06:05,86a988725d9d,67.0,23.7945026791,90.4057301002
2023-10-31 10:06:04,9d803998a321,68.0,23.7992596215,90.4020246605
2023-10-31 05:03:05,157f99be880f,94.0,23.7973460186,90.4079270368
2023-10-31 04:08:57,24228501dcc3,88.0,23.7928076997,90.4031876539
2023-10-31 14:08:57,669813743b4e,91.0,23.7929599635,90.4028226849
2023-10-31 02:11:01,2f01bc45042c,24.0,23.7985368403,90.4073768879
2023-10-31 00:04:02,016e4c877b70,11.0,23.7968628546,90.4056295079
2023-10-31 13:06:02,e6b5681f6bc4,95.0,23.7902338957,90.4085442355
2023-10-31 00:04:04,cae1b25746d0,5.0,23.7995930648,90.4095683465
2023-10-30 23:06:00,ac1f638abb49,81.0,23.7974205115,90.4058560535
2023-10-31 03:04:57,ac46628618bd,54.0,23.7964771335,90.4000153129
2023-10-31 04:02:06,28efd7437f1d,1.0,23.798282058,90.4030239537
2023-10-31 09:08:57,f8ab3f90cdad,78.0,23.7933153433,90.4071489678
2023-10-31 13:05:03,8b9db892bb5a,14.0,23.7981856357,90.408823978
2023-10-31 10:07:01,99eee57e6461,8.0,23.7922287004,90.4089902767
2023-10-30 23:10:05,c7728dd779ec,86.0,23.7991624735,90.409268354
2023-10-31 04:08:02,1a041ff90684,18.0,23.7977742614,90.4098889232
2023-10-31 06:09:02,e2420e23ab39,32.0,23.797838198,90.400551858
2023-10-31 11:02:59,d844bbbab537,25.0,23.7906652103,90.4049833946
2023-10-31 01:08:04,41e9f4713a3f,72.0,23.7963244216,90.4068807511
2023-10-31 02:08:06,5d0f14f386a1,72.0,23.7966825298,90.4030633233
2023-10-31 09:07:01,a335798ac131,2.0,23.7975200084,90.4062538564
2023-10-31 10:02:00,f3253cfa456e,15.0,23.797675353,90.4075431619
2023-10-31 12:08:01,6668618db515,67.0,23.7939221279,90.4094141367
2023-10-31 02:06:02,596ff75420fc,92.0,23.796031512,90.4016722627
2023-10-31 13:08:03,f446f1c43f34,33.0,23.792015395,90.4001640457
2023-10-31 04:03:06,3a9262f0ad77,30.0,23.7953806606,90.4023977394
2023-10-31 10:04:59,8126be293322,100.0,23.7900076601,90.4058010407
2023-10-31 13:08:58,db70256e2ac1,27.0,23.7903629879,90.4007994485
2023-10-31 10:06:00,2b75e63f1c48,97.0,23.7907396893,90.4079452874
2023-10-31 05:06:01,b2253db5b949,54.0,23.7998554097,90.4041912979
2023-10-31 05:07:01,ffd45d540178,44.0,23.7978263323,90.4000457814
2023-10-31 01:08:02,bb043dcc0457,4.0,23.7910687977,90.4096063616
2023-10-30 23:11:06,26fd9af63f62,39.0,23.7909219391,90.4081781236
2023-10-31 02:08:01,638d7f886317,84.0,23.7919048701,90.4044473047
2023-10-31 08:02:58,43830eab3234,18.0,23.7981151622,90.4062446402
2023-10-31 10:11:01,bdbbfed70a12,90.0,23.79749529,90.4089486533
2023-10-31 09:03:58,81e76265a097,40.0,23.7923648505,90.4039472573
2023-10-31 08:03:59,1c79d8de6ab2,14.0,23.7924073172,90.4027251089
2023-10-31 02:07:00,fae1c18cb4e3,39.0,23.7968235543,90.4092063924
2023-10-31 01:04:01,065d64384f87,22.0,23.7946033957,90.407708839
2023-10-31 04:02:58,6d7daca73693,44.0,23.7954055623,90.4013455953
2023-10-31 03:05:57,501fc60bc8af,74.0,23.7917731713,90.407353142
2023-10-31 04:10:03,43aafb8b6d37,19.0,23.7982324041,90.4085970429
2023-10-31 10:10:57,e04a2bceaec9,55.0,23.7964052808,90.4002136902
2023-10-31 02:04:01,b62660f72496,70.0,23.7999311438,90.402942388
2023-10-31 13:04:58,f6e63469cb6f,22.0,23.7977122354,90.4003993344
2023-10-31 05:03:04,eb7e1bb2410f,22.0,23.7978644871,90.4037777656
2023-10-31 03:04:02,c977d7ea99d4,11.0,23.7929127749,90.4028902818
2023-10-31 09:05:00,aef493c103c0,41.0,23.7981423754,90.4006761437
2023-10-31 07:06:04,97b57f1d8bec,89.0,23.7956363843,90.4033294974
2023-10-31 09:05:06,0ff51b0ec3e0,7.0,23.7994651643,90.4027209361
2023-10-30 23:03:59,8584900de1c6,20.0,23.793636905,90.4032077545
2023-10-31 00:08:01,b28ded78bd69,85.0,23.7993277375,90.4031739643
2023-10-31 12:03:03,0bb074a2e4d0,89.0,23.797507951,90.4031865036
2023-10-31 09:11:06,75acab021dab,73.0,23.7955102437,90.4059291568
2023-10-31 11:07:06,a19ffc1467dd,39.0,23.7967019654,90.4049293924
2023-10-31 00:06:03,59727bd0c3d3,69.0,23.7967290462,90.4030670094
2023-10-31 00:09:01,72f895cc95f5,18.0,23.7940013552,90.4029632176
2023-10-31 11:04:04,2d3c54cd119c,79.0,23.7995357444,90.4089477283
2023-10-31 11:08:06,b6372a6081a8,81.0,23.7963971594,90.4060514354
2023-10-30 23:02:02,3c36f7df79c2,35.0,23.7960019661,90.4055660415
2023-10-31 12:08:06,d1bda07d8cd0,74.0,23.7924926431,90.4049306075
2023-10-31 11:10:01,39e1e55694e5,58.0,23.7990739917,90.4054793669
2023-10-31 08:07:57,45a2b38f2fa7,93.0,23.7999790757,90.4026190414
2023-10-31 03:08:05,c394d6bdde4f,85.0,23.7933871261,90.4029082517
2023-10-31 03:02:02,03058929d6dd,61.0,23.7960241632,90.4034496922
